name,state,lat,lng,tier,rank,population_basis,center_type,anchor_city,country
Mar del Plata - Southwest,Buenos Aires,-38.1304200,-57.7662000,metro_offset,4,derived,offset_ring,Mar del Plata,ar
San Miguel de Tucumán,Tucuman,-26.8160100,-65.2105100,metro,5,geonames_ar_2026_548866,anchor_city,San Miguel de Tucumán,ar
San Miguel de Tucumán - East,Tucuman,-26.8160100,-64.9205100,metro_offset,5,derived,offset_ring,San Miguel de Tucumán,ar
San Miguel de Tucumán - North,Tucuman,-26.6360100,-65.2105100,metro_offset,5,derived,offset_ring,San Miguel de Tucumán,ar
San Miguel de Tucumán - South,Tucuman,-26.9960100,-65.2105100,metro_offset,5,derived,offset_ring,San Miguel de Tucumán,ar
San Miguel de Tucumán - West,Tucuman,-26.8160100,-65.5005100,metro_offset,5,derived,offset_ring,San Miguel de Tucumán,ar
San Miguel de Tucumán - Northeast,Tucuman,-26.6860100,-65.0005100,metro_offset,5,derived,offset_ring,San Miguel de Tucumán,ar
San Miguel de Tucumán - Northwest,Tucuman,-26.6860100,-65.4205100,metro_offset,5,derived,offset_ring,San Miguel de Tucumán,ar
San Miguel de Tucumán - Southeast,Tucuman,-26.9460100,-65.0005100,metro_offset,5,derived,offset_ring,San Miguel de Tucumán,ar
San Miguel de Tucumán - Southwest,Tucuman,-26.9460100,-65.4205100,metro_offset,5,derived,offset_ring,San Miguel de Tucumán,ar
Salta,Salta,-24.8064500,-65.4199900,metro,6,geonames_ar_2026_520683,anchor_city,Salta,ar
Salta - East,Salta,-24.8064500,-65.1299900,metro_offset,6,derived,offset_ring,Salta,ar
Salta - North,Salta,-24.6264500,-65.4199900,metro_offset,6,derived,offset_ring,Salta,ar
Salta - South,Salta,-24.9864500,-65.4199900,metro_offset,6,derived,offset_ring,Salta,ar
Salta - West,Salta,-24.8064500,-65.7099900,metro_offset,6,derived,offset_ring,Salta,ar
Salta - Northeast,Salta,-24.6764500,-65.2099900,metro_offset,6,derived,offset_ring,Salta,ar
Salta - Northwest,Salta,-24.6764500,-65.6299900,metro_offset,6,derived,offset_ring,Salta,ar
Salta - Southeast,Salta,-24.9364500,-65.2099900,metro_offset,6,derived,offset_ring,Salta,ar
Salta - Southwest,Salta,-24.9364500,-65.6299900,metro_offset,6,derived,offset_ring,Salta,ar
Santa Fe,Santa Fe,-31.6488100,-60.7086800,regional_large,7,geonames_ar_2026_391164,anchor_city,Santa Fe,ar
Corrientes,Corrientes,-27.4678400,-58.8344000,regional_large,8,geonames_ar_2026_346334,anchor_city,Corrientes,ar
Posadas,Misiones,-27.3918400,-55.9237900,regional_large,9,geonames_ar_2026_305874,anchor_city,Posadas,ar
Bahía Blanca,Buenos Aires,-38.7176000,-62.2654500,regional_large,10,geonames_ar_2026_299101,anchor_city,Bahía Blanca,ar
Merlo,Buenos Aires,-34.6653600,-58.7274400,regional_large,11,geonames_ar_2026_268961,anchor_city,Merlo,ar
San Salvador de Jujuy,Jujuy,-24.1928000,-65.2934200,regional_large,12,geonames_ar_2026_257970,anchor_city,San Salvador de Jujuy,ar
Santiago del Estero,Santiago del Estero,-27.8004700,-64.2628500,regional_large,13,geonames_ar_2026_252192,anchor_city,Santiago del Estero,ar
Neuquén,Neuquen,-38.9507800,-68.0592000,regional_large,14,geonames_ar_2026_231198,anchor_city,Neuquén,ar
Formosa,Formosa,-26.1848900,-58.1731300,regional_large,15,geonames_ar_2026_222226,anchor_city,Formosa,ar
