name,state,lat,lng,tier,rank,population_basis,center_type,anchor_city,country
Porto Alegre - Northeast,Rio Grande do Sul,-29.9028300,-51.0201900,metro_offset,12,derived,offset_ring,Porto Alegre,br
Porto Alegre - Northwest,Rio Grande do Sul,-29.9028300,-51.4401900,metro_offset,12,derived,offset_ring,Porto Alegre,br
Porto Alegre - Southeast,Rio Grande do Sul,-30.1628300,-51.0201900,metro_offset,12,derived,offset_ring,Porto Alegre,br
Porto Alegre - Southwest,Rio Grande do Sul,-30.1628300,-51.4401900,metro_offset,12,derived,offset_ring,Porto Alegre,br
Maceió,Alagoas,-9.6658300,-35.7352800,metro,13,geonames_br_2026_1031597,anchor_city,Maceió,br
Maceió - East,Alagoas,-9.6658300,-35.4452800,metro_offset,13,derived,offset_ring,Maceió,br
Maceió - North,Alagoas,-9.4858300,-35.7352800,metro_offset,13,derived,offset_ring,Maceió,br
Maceió - South,Alagoas,-9.8458300,-35.7352800,metro_offset,13,derived,offset_ring,Maceió,br
Maceió - West,Alagoas,-9.6658300,-36.0252800,metro_offset,13,derived,offset_ring,Maceió,br
Maceió - Northeast,Alagoas,-9.5358300,-35.5252800,metro_offset,13,derived,offset_ring,Maceió,br
Maceió - Northwest,Alagoas,-9.5358300,-35.9452800,metro_offset,13,derived,offset_ring,Maceió,br
Maceió - Southeast,Alagoas,-9.7958300,-35.5252800,metro_offset,13,derived,offset_ring,Maceió,br
Maceió - Southwest,Alagoas,-9.7958300,-35.9452800,metro_offset,13,derived,offset_ring,Maceió,br
Campinas,São Paulo,-22.9055600,-47.0608300,metro,14,geonames_br_2026_1031554,anchor_city,Campinas,br
Campinas - East,São Paulo,-22.9055600,-46.7708300,metro_offset,14,derived,offset_ring,Campinas,br
Campinas - North,São Paulo,-22.7255600,-47.0608300,metro_offset,14,derived,offset_ring,Campinas,br
Campinas - South,São Paulo,-23.0855600,-47.0608300,metro_offset,14,derived,offset_ring,Campinas,br
Campinas - West,São Paulo,-22.9055600,-47.3508300,metro_offset,14,derived,offset_ring,Campinas,br
Campinas - Northeast,São Paulo,-22.7755600,-46.8508300,metro_offset,14,derived,offset_ring,Campinas,br
Campinas - Northwest,São Paulo,-22.7755600,-47.2708300,metro_offset,14,derived,offset_ring,Campinas,br
Campinas - Southeast,São Paulo,-23.0355600,-46.8508300,metro_offset,14,derived,offset_ring,Campinas,br
Campinas - Southwest,São Paulo,-23.0355600,-47.2708300,metro_offset,14,derived,offset_ring,Campinas,br
São Luís,Maranhão,-2.5297200,-44.3027800,metro,15,geonames_br_2026_917237,anchor_city,São Luís,br
São Luís - East,Maranhão,-2.5297200,-44.0127800,metro_offset,15,derived,offset_ring,São Luís,br
São Luís - North,Maranhão,-2.3497200,-44.3027800,metro_offset,15,derived,offset_ring,São Luís,br
São Luís - South,Maranhão,-2.7097200,-44.3027800,metro_offset,15,derived,offset_ring,São Luís,br
São Luís - West,Maranhão,-2.5297200,-44.5927800,metro_offset,15,derived,offset_ring,São Luís,br
São Luís - Northeast,Maranhão,-2.3997200,-44.0927800,metro_offset,15,derived,offset_ring,São Luís,br
São Luís - Northwest,Maranhão,-2.3997200,-44.5127800,metro_offset,15,derived,offset_ring,São Luís,br
São Luís - Southeast,Maranhão,-2.6597200,-44.0927800,metro_offset,15,derived,offset_ring,São Luís,br
São Luís - Southwest,Maranhão,-2.6597200,-44.5127800,metro_offset,15,derived,offset_ring,São Luís,br
Campo Grande,Mato Grosso do Sul,-20.4427800,-54.6463900,metro,16,geonames_br_2026_906092,anchor_city,Campo Grande,br
Campo Grande - East,Mato Grosso do Sul,-20.4427800,-54.3563900,metro_offset,16,derived,offset_ring,Campo Grande,br
Campo Grande - North,Mato Grosso do Sul,-20.2627800,-54.6463900,metro_offset,16,derived,offset_ring,Campo Grande,br
Campo Grande - South,Mato Grosso do Sul,-20.6227800,-54.6463900,metro_offset,16,derived,offset_ring,Campo Grande,br
Campo Grande - West,Mato Grosso do Sul,-20.4427800,-54.9363900,metro_offset,16,derived,offset_ring,Campo Grande,br
Campo Grande - Northeast,Mato Grosso do Sul,-20.3127800,-54.4363900,metro_offset,16,derived,offset_ring,Campo Grande,br
Campo Grande - Northwest,Mato Grosso do Sul,-20.3127800,-54.8563900,metro_offset,16,derived,offset_ring,Campo Grande,br
Campo Grande - Southeast,Mato Grosso do Sul,-20.5727800,-54.4363900,metro_offset,16,derived,offset_ring,Campo Grande,br
Campo Grande - Southwest,Mato Grosso do Sul,-20.5727800,-54.8563900,metro_offset,16,derived,offset_ring,Campo Grande,br
Natal,Rio Grande do Norte,-5.7950000,-35.2094400,metro,17,geonames_br_2026_896708,anchor_city,Natal,br
Natal - East,Rio Grande do Norte,-5.7950000,-34.9194400,metro_offset,17,derived,offset_ring,Natal,br
Natal - North,Rio Grande do Norte,-5.6150000,-35.2094400,metro_offset,17,derived,offset_ring,Natal,br
Natal - South,Rio Grande do Norte,-5.9750000,-35.2094400,metro_offset,17,derived,offset_ring,Natal,br
Natal - West,Rio Grande do Norte,-5.7950000,-35.4994400,metro_offset,17,derived,offset_ring,Natal,br
Natal - Northeast,Rio Grande do Norte,-5.6650000,-34.9994400,metro_offset,17,derived,offset_ring,Natal,br
Natal - Northwest,Rio Grande do Norte,-5.6650000,-35.4194400,metro_offset,17,derived,offset_ring,Natal,br
Natal - Southeast,Rio Grande do Norte,-5.9250000,-34.9994400,metro_offset,17,derived,offset_ring,Natal,br
Natal - Southwest,Rio Grande do Norte,-5.9250000,-35.4194400,metro_offset,17,derived,offset_ring,Natal,br
Teresina,Piauí,-5.0891700,-42.8019400,metro,18,geonames_br_2026_871126,anchor_city,Teresina,br
Teresina - East,Piauí,-5.0891700,-42.5119400,metro_offset,18,derived,offset_ring,Teresina,br
Teresina - North,Piauí,-4.9091700,-42.8019400,metro_offset,18,derived,offset_ring,Teresina,br
Teresina - South,Piauí,-5.2691700,-42.8019400,metro_offset,18,derived,offset_ring,Teresina,br
Teresina - West,Piauí,-5.0891700,-43.0919400,metro_offset,18,derived,offset_ring,Teresina,br
Teresina - Northeast,Piauí,-4.9591700,-42.5919400,metro_offset,18,derived,offset_ring,Teresina,br
Teresina - Northwest,Piauí,-4.9591700,-43.0119400,metro_offset,18,derived,offset_ring,Teresina,br
Teresina - Southeast,Piauí,-5.2191700,-42.5919400,metro_offset,18,derived,offset_ring,Teresina,br
Teresina - Southwest,Piauí,-5.2191700,-43.0119400,metro_offset,18,derived,offset_ring,Teresina,br
Nova Iguaçu,Rio de Janeiro,-22.7591700,-43.4511100,metro,19,geonames_br_2026_843046,anchor_city,Nova Iguaçu,br
Nova Iguaçu - East,Rio de Janeiro,-22.7591700,-43.1611100,metro_offset,19,derived,offset_ring,Nova Iguaçu,br
Nova Iguaçu - North,Rio de Janeiro,-22.5791700,-43.4511100,metro_offset,19,derived,offset_ring,Nova Iguaçu,br
Nova Iguaçu - South,Rio de Janeiro,-22.9391700,-43.4511100,metro_offset,19,derived,offset_ring,Nova Iguaçu,br
Nova Iguaçu - West,Rio de Janeiro,-22.7591700,-43.7411100,metro_offset,19,derived,offset_ring,Nova Iguaçu,br
Nova Iguaçu - Northeast,Rio de Janeiro,-22.6291700,-43.2411100,metro_offset,19,derived,offset_ring,Nova Iguaçu,br
Nova Iguaçu - Northwest,Rio de Janeiro,-22.6291700,-43.6611100,metro_offset,19,derived,offset_ring,Nova Iguaçu,br
Nova Iguaçu - Southeast,Rio de Janeiro,-22.8891700,-43.2411100,metro_offset,19,derived,offset_ring,Nova Iguaçu,br
Nova Iguaçu - Southwest,Rio de Janeiro,-22.8891700,-43.6611100,metro_offset,19,derived,offset_ring,Nova Iguaçu,br
João Pessoa,Paraíba,-7.1150000,-34.8630600,metro,20,geonames_br_2026_817511,anchor_city,João Pessoa,br
João Pessoa - East,Paraíba,-7.1150000,-34.5730600,metro_offset,20,derived,offset_ring,João Pessoa,br
João Pessoa - North,Paraíba,-6.9350000,-34.8630600,metro_offset,20,derived,offset_ring,João Pessoa,br
João Pessoa - South,Paraíba,-7.2950000,-34.8630600,metro_offset,20,derived,offset_ring,João Pessoa,br
João Pessoa - West,Paraíba,-7.1150000,-35.1530600,metro_offset,20,derived,offset_ring,João Pessoa,br
João Pessoa - Northeast,Paraíba,-6.9850000,-34.6530600,metro_offset,20,derived,offset_ring,João Pessoa,br
João Pessoa - Northwest,Paraíba,-6.9850000,-35.0730600,metro_offset,20,derived,offset_ring,João Pessoa,br
João Pessoa - Southeast,Paraíba,-7.2450000,-34.6530600,metro_offset,20,derived,offset_ring,João Pessoa,br
João Pessoa - Southwest,Paraíba,-7.2450000,-35.0730600,metro_offset,20,derived,offset_ring,João Pessoa,br
